skill_name,report_month,mention_count,distinct_postings,total_postings_that_month,pct_of_postings,prev_month_mentions,mom_change_pct,is_trending,year,month_num
packing slips,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
pacs,2024-01-01 00:00:00,2594,2592,1348454,0.001922,,,false,2024,1
pacs (picture archiving and communication system),2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
pacs system,2024-01-01 00:00:00,201,201,1348454,0.000149,,,false,2024,1
pacs systems,2024-01-01 00:00:00,87,87,1348454,6.5e-05,,,false,2024,1
pacu,2024-01-01 00:00:00,640,640,1348454,0.000475,,,false,2024,1
pacu experience,2024-01-01 00:00:00,128,128,1348454,9.5e-05,,,false,2024,1
pacu/prepost op rn,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
pads,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
paediatric first aid,2024-01-01 00:00:00,57,57,1348454,4.2e-05,,,false,2024,1
paediatric nursing,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
paediatric/children/school nursing experience,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
paediatrics,2024-01-01 00:00:00,269,269,1348454,0.000199,,,false,2024,1
pager,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
pagerduty,2024-01-01 00:00:00,50,44,1348454,3.3e-05,,,false,2024,1
paging system,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
paid advertising,2024-01-01 00:00:00,251,250,1348454,0.000185,,,false,2024,1
paid annual leave,2024-01-01 00:00:00,167,165,1348454,0.000122,,,false,2024,1
paid bereavement leave,2024-01-01 00:00:00,191,191,1348454,0.000142,,,false,2024,1
paid breaks,2024-01-01 00:00:00,221,221,1348454,0.000164,,,false,2024,1
paid caregiver leave,2024-01-01 00:00:00,144,144,1348454,0.000107,,,false,2024,1
paid cme,2024-01-01 00:00:00,92,92,1348454,6.8e-05,,,false,2024,1
paid community service day,2024-01-01 00:00:00,81,81,1348454,6e-05,,,false,2024,1
paid company holiday,2024-01-01 00:00:00,158,158,1348454,0.000117,,,false,2024,1
paid company holidays,2024-01-01 00:00:00,372,369,1348454,0.000274,,,false,2024,1
paid compliance cost,2024-01-01 00:00:00,2370,2370,1348454,0.001758,,,false,2024,1
paid continuing education,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
paid continuing education days,2024-01-01 00:00:00,93,93,1348454,6.9e-05,,,false,2024,1
paid days off,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
paid experience,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
paid family and medical leave,2024-01-01 00:00:00,473,473,1348454,0.000351,,,false,2024,1
paid family leave,2024-01-01 00:00:00,440,438,1348454,0.000325,,,false,2024,1
paid federal holidays,2024-01-01 00:00:00,170,169,1348454,0.000125,,,false,2024,1
paid holiday,2024-01-01 00:00:00,146,145,1348454,0.000108,,,false,2024,1
paid holiday time,2024-01-01 00:00:00,57,57,1348454,4.2e-05,,,false,2024,1
paid holidays,2024-01-01 00:00:00,16371,16308,1348454,0.012094,,,false,2024,1
paid holidays and time off,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
paid housing,2024-01-01 00:00:00,802,802,1348454,0.000595,,,false,2024,1
paid housing and travel,2024-01-01 00:00:00,189,189,1348454,0.00014,,,false,2024,1
paid internship,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
paid leave,2024-01-01 00:00:00,748,738,1348454,0.000547,,,false,2024,1
paid leaves,2024-01-01 00:00:00,96,95,1348454,7e-05,,,false,2024,1
paid leaves of absence,2024-01-01 00:00:00,1320,1320,1348454,0.000979,,,false,2024,1
paid malpractice,2024-01-01 00:00:00,460,460,1348454,0.000341,,,false,2024,1
paid malpractice coverage,2024-01-01 00:00:00,111,111,1348454,8.2e-05,,,false,2024,1
paid maternity and paternity leave,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
paid maternity leave,2024-01-01 00:00:00,510,508,1348454,0.000377,,,false,2024,1
paid maternity/paternity leave,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
paid media,2024-01-01 00:00:00,216,213,1348454,0.000158,,,false,2024,1
paid medical malpractice,2024-01-01 00:00:00,148,148,1348454,0.00011,,,false,2024,1
paid mileage,2024-01-01 00:00:00,137,137,1348454,0.000102,,,false,2024,1
paid military leave,2024-01-01 00:00:00,183,183,1348454,0.000136,,,false,2024,1
paid orientation,2024-01-01 00:00:00,154,154,1348454,0.000114,,,false,2024,1
paid overtime,2024-01-01 00:00:00,180,180,1348454,0.000133,,,false,2024,1
paid parental leave,2024-01-01 00:00:00,4887,4853,1348454,0.003599,,,false,2024,1
paid parking,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
paid paternity leave,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
paid personal days,2024-01-01 00:00:00,119,116,1348454,8.6e-05,,,false,2024,1
paid personal leave,2024-01-01 00:00:00,129,128,1348454,9.5e-05,,,false,2024,1
paid personal time off,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
paid private housing,2024-01-01 00:00:00,199,199,1348454,0.000148,,,false,2024,1
paid private housing and utilities,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
paid professional fees,2024-01-01 00:00:00,75,75,1348454,5.6e-05,,,false,2024,1
paid relocation,2024-01-01 00:00:00,146,146,1348454,0.000108,,,false,2024,1
paid reward days,2024-01-01 00:00:00,109,109,1348454,8.1e-05,,,false,2024,1
paid sabbatical,2024-01-01 00:00:00,91,90,1348454,6.7e-05,,,false,2024,1
paid search,2024-01-01 00:00:00,274,272,1348454,0.000202,,,false,2024,1
paid sick days,2024-01-01 00:00:00,496,495,1348454,0.000367,,,false,2024,1
paid sick leave,2024-01-01 00:00:00,2654,2649,1348454,0.001964,,,false,2024,1
paid sick time,2024-01-01 00:00:00,1385,1384,1348454,0.001026,,,false,2024,1
paid social,2024-01-01 00:00:00,284,284,1348454,0.000211,,,false,2024,1
paid study leave,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
paid time away,2024-01-01 00:00:00,76,75,1348454,5.6e-05,,,false,2024,1
paid timeoff,2024-01-01 00:00:00,143,138,1348454,0.000102,,,false,2024,1
paid training,2024-01-01 00:00:00,3823,3821,1348454,0.002834,,,false,2024,1
paid training programs,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
paid travel,2024-01-01 00:00:00,563,563,1348454,0.000418,,,false,2024,1
paid uniforms,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
paid utilities,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
paid volunteer days,2024-01-01 00:00:00,82,80,1348454,5.9e-05,,,false,2024,1
paid volunteer hours,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
paid volunteer time,2024-01-01 00:00:00,318,316,1348454,0.000234,,,false,2024,1
paid volunteer time off,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
paid volunteering,2024-01-01 00:00:00,657,656,1348454,0.000486,,,false,2024,1
paid weekly,2024-01-01 00:00:00,144,144,1348454,0.000107,,,false,2024,1
paid wellness days,2024-01-01 00:00:00,88,87,1348454,6.5e-05,,,false,2024,1
paidtime off,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
paidtimeoff,2024-01-01 00:00:00,75,75,1348454,5.6e-05,,,false,2024,1
pain,2024-01-01 00:00:00,127,126,1348454,9.3e-05,,,false,2024,1
pain assessment,2024-01-01 00:00:00,166,166,1348454,0.000123,,,false,2024,1
pain control,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
pain management,2024-01-01 00:00:00,3774,3774,1348454,0.002799,,,false,2024,1
pain medicine,2024-01-01 00:00:00,108,108,1348454,8e-05,,,false,2024,1
pain relief,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
paint,2024-01-01 00:00:00,577,577,1348454,0.000428,,,false,2024,1
paint mixer,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
paint mixing,2024-01-01 00:00:00,63,63,1348454,4.7e-05,,,false,2024,1
painting,2024-01-01 00:00:00,2969,2967,1348454,0.0022,,,false,2024,1
painting (int & ext),2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
pair programming,2024-01-01 00:00:00,299,251,1348454,0.000186,,,false,2024,1
palantir,2024-01-01 00:00:00,72,67,1348454,5e-05,,,false,2024,1
pallet jack,2024-01-01 00:00:00,452,451,1348454,0.000334,,,false,2024,1
pallet jack operation,2024-01-01 00:00:00,570,569,1348454,0.000422,,,false,2024,1
pallet jacks,2024-01-01 00:00:00,496,496,1348454,0.000368,,,false,2024,1
palletizers,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
palletizing,2024-01-01 00:00:00,158,158,1348454,0.000117,,,false,2024,1
pallets,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
palliative,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
palliative care,2024-01-01 00:00:00,4950,4950,1348454,0.003671,,,false,2024,1
palliative medicine,2024-01-01 00:00:00,158,158,1348454,0.000117,,,false,2024,1
palliative nursing,2024-01-01 00:00:00,100,100,1348454,7.4e-05,,,false,2024,1
palo alto,2024-01-01 00:00:00,312,308,1348454,0.000228,,,false,2024,1
palo alto firewalls,2024-01-01 00:00:00,150,147,1348454,0.000109,,,false,2024,1
palo alto networks,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
palo alto prisma,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
pals,2024-01-01 00:00:00,10889,10889,1348454,0.008075,,,false,2024,1
pals (aha),2024-01-01 00:00:00,117,117,1348454,8.7e-05,,,false,2024,1
pals (pediatric advanced life support),2024-01-01 00:00:00,233,233,1348454,0.000173,,,false,2024,1
pals certificate,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
pals pediatric adv life supt,2024-01-01 00:00:00,82,82,1348454,6.1e-05,,,false,2024,1
pals pediatric advanced life support,2024-01-01 00:00:00,107,107,1348454,7.9e-05,,,false,2024,1
pals/enpc,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
pandas,2024-01-01 00:00:00,822,535,1348454,0.000397,,,false,2024,1
pandemic coordinator,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
pandologic,2024-01-01 00:00:00,88,88,1348454,6.5e-05,,,false,2024,1
panel layouts,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
panel saw,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
panel schedules,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
panels,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
pantry,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
pap smears,2024-01-01 00:00:00,82,82,1348454,6.1e-05,,,false,2024,1
paper,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
paperless environment,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
papers,2024-01-01 00:00:00,87,71,1348454,5.3e-05,,,false,2024,1
paperwork,2024-01-01 00:00:00,1564,1564,1348454,0.00116,,,false,2024,1
paperwork and documentation,2024-01-01 00:00:00,185,185,1348454,0.000137,,,false,2024,1
paperwork and documentation completion,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
paperwork completion,2024-01-01 00:00:00,933,933,1348454,0.000692,,,false,2024,1
paperwork handling,2024-01-01 00:00:00,64,63,1348454,4.7e-05,,,false,2024,1
paperwork management,2024-01-01 00:00:00,228,227,1348454,0.000168,,,false,2024,1
paperwork processing,2024-01-01 00:00:00,128,127,1348454,9.4e-05,,,false,2024,1
par levels,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
paracentesis,2024-01-01 00:00:00,194,194,1348454,0.000144,,,false,2024,1
paragon,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
paralegal,2024-01-01 00:00:00,440,439,1348454,0.000326,,,false,2024,1
paralegal certificate,2024-01-01 00:00:00,235,235,1348454,0.000174,,,false,2024,1
paralegal experience,2024-01-01 00:00:00,131,131,1348454,9.7e-05,,,false,2024,1
paralegal studies,2024-01-01 00:00:00,108,108,1348454,8e-05,,,false,2024,1
paralegals,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
parallel computing,2024-01-01 00:00:00,58,54,1348454,4e-05,,,false,2024,1
parallel programming,2024-01-01 00:00:00,71,67,1348454,5e-05,,,false,2024,1
paramedic,2024-01-01 00:00:00,766,765,1348454,0.000567,,,false,2024,1
paramedic program,2024-01-01 00:00:00,101,101,1348454,7.5e-05,,,false,2024,1
paramedicine,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
paramedics,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
parameter tuning,2024-01-01 00:00:00,110,110,1348454,8.2e-05,,,false,2024,1
parameters,2024-01-01 00:00:00,50,46,1348454,3.4e-05,,,false,2024,1
parametric modeling,2024-01-01 00:00:00,64,63,1348454,4.7e-05,,,false,2024,1
paraplanning,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
paraprofessional,2024-01-01 00:00:00,153,153,1348454,0.000113,,,false,2024,1
parasitology,2024-01-01 00:00:00,249,244,1348454,0.000181,,,false,2024,1
pardot,2024-01-01 00:00:00,119,117,1348454,8.7e-05,,,false,2024,1
parent communication,2024-01-01 00:00:00,532,532,1348454,0.000395,,,false,2024,1
parent conferences,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
parent education,2024-01-01 00:00:00,101,101,1348454,7.5e-05,,,false,2024,1
parent engagement,2024-01-01 00:00:00,182,182,1348454,0.000135,,,false,2024,1
parent involvement,2024-01-01 00:00:00,118,118,1348454,8.8e-05,,,false,2024,1
parent meetings,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
parent training,2024-01-01 00:00:00,229,229,1348454,0.00017,,,false,2024,1
parental benefits,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
parental involvement,2024-01-01 00:00:00,57,57,1348454,4.2e-05,,,false,2024,1
parental leave,2024-01-01 00:00:00,5649,5611,1348454,0.004161,,,false,2024,1
parental leave benefits,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
parenteral nutrition,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
parents,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
parentteacher communication,2024-01-01 00:00:00,118,118,1348454,8.8e-05,,,false,2024,1
parentteacher conferences,2024-01-01 00:00:00,133,133,1348454,9.9e-05,,,false,2024,1
pareto analysis,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
park maintenance,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
parking,2024-01-01 00:00:00,384,382,1348454,0.000283,,,false,2024,1
parking management,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
parkinson's disease,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
parks,2024-01-01 00:00:00,320,320,1348454,0.000237,,,false,2024,1
parquet,2024-01-01 00:00:00,57,36,1348454,2.7e-05,,,false,2024,1
part time,2024-01-01 00:00:00,489,484,1348454,0.000359,,,false,2024,1
partial hospitalization,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
participant recruitment,2024-01-01 00:00:00,71,70,1348454,5.2e-05,,,false,2024,1
participation,2024-01-01 00:00:00,213,213,1348454,0.000158,,,false,2024,1
partitioning,2024-01-01 00:00:00,58,46,1348454,3.4e-05,,,false,2024,1
partner,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
partner management,2024-01-01 00:00:00,185,183,1348454,0.000136,,,false,2024,1
partner relationship management,2024-01-01 00:00:00,73,71,1348454,5.3e-05,,,false,2024,1
partner relationships,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
partnering,2024-01-01 00:00:00,194,191,1348454,0.000142,,,false,2024,1
partners,2024-01-01 00:00:00,111,111,1348454,8.2e-05,,,false,2024,1
partnership,2024-01-01 00:00:00,1104,1095,1348454,0.000812,,,false,2024,1
partnership agreements,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
partnership allocations,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
partnership building,2024-01-01 00:00:00,414,410,1348454,0.000304,,,false,2024,1
partnership development,2024-01-01 00:00:00,275,272,1348454,0.000202,,,false,2024,1
partnership management,2024-01-01 00:00:00,257,255,1348454,0.000189,,,false,2024,1
partnership opportunities,2024-01-01 00:00:00,91,91,1348454,6.7e-05,,,false,2024,1
partnership opportunity,2024-01-01 00:00:00,137,137,1348454,0.000102,,,false,2024,1
partnership tax,2024-01-01 00:00:00,139,139,1348454,0.000103,,,false,2024,1
partnership tax compliance,2024-01-01 00:00:00,108,108,1348454,8e-05,,,false,2024,1
partnership tax forms,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
partnership tax returns,2024-01-01 00:00:00,98,98,1348454,7.3e-05,,,false,2024,1
partnership taxation,2024-01-01 00:00:00,96,96,1348454,7.1e-05,,,false,2024,1
partnership track,2024-01-01 00:00:00,203,203,1348454,0.000151,,,false,2024,1
partnership working,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
partnerships,2024-01-01 00:00:00,1609,1598,1348454,0.001185,,,false,2024,1
parts,2024-01-01 00:00:00,373,372,1348454,0.000276,,,false,2024,1
parts advisor,2024-01-01 00:00:00,158,158,1348454,0.000117,,,false,2024,1
parts clerk,2024-01-01 00:00:00,562,562,1348454,0.000417,,,false,2024,1
parts delivery,2024-01-01 00:00:00,118,118,1348454,8.8e-05,,,false,2024,1
parts identification,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
parts inventory,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
parts inventory management,2024-01-01 00:00:00,136,135,1348454,0.0001,,,false,2024,1
parts knowledge,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
parts lists,2024-01-01 00:00:00,110,109,1348454,8.1e-05,,,false,2024,1
parts management,2024-01-01 00:00:00,430,429,1348454,0.000318,,,false,2024,1
parts ordering,2024-01-01 00:00:00,424,424,1348454,0.000314,,,false,2024,1
parts procurement,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
parts replacement,2024-01-01 00:00:00,53,52,1348454,3.9e-05,,,false,2024,1
parts sales,2024-01-01 00:00:00,87,87,1348454,6.5e-05,,,false,2024,1
parts sourcing,2024-01-01 00:00:00,132,132,1348454,9.8e-05,,,false,2024,1
parttime,2024-01-01 00:00:00,1681,1679,1348454,0.001245,,,false,2024,1
parttime availability,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
parttime employment,2024-01-01 00:00:00,143,141,1348454,0.000105,,,false,2024,1
parttime hours,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
parttime or fulltime,2024-01-01 00:00:00,113,113,1348454,8.4e-05,,,false,2024,1
parttime position,2024-01-01 00:00:00,97,97,1348454,7.2e-05,,,false,2024,1
parttime positions,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
parttime study,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
parttime work,2024-01-01 00:00:00,615,615,1348454,0.000456,,,false,2024,1
party planning,2024-01-01 00:00:00,62,62,1348454,4.6e-05,,,false,2024,1
pas,2024-01-01 00:00:00,73,73,1348454,5.4e-05,,,false,2024,1
pas128,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
pasma,2024-01-01 00:00:00,65,64,1348454,4.7e-05,,,false,2024,1
passenger assistance,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
passenger endorsement,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
passing scores for parts i ii iii and iv from ncbe,2024-01-01 00:00:00,50,50,1348454,3.7e-05,,,false,2024,1
passion,2024-01-01 00:00:00,3145,3117,1348454,0.002312,,,false,2024,1
passion for cooking,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
passion for customer service,2024-01-01 00:00:00,230,230,1348454,0.000171,,,false,2024,1
passion for education,2024-01-01 00:00:00,245,242,1348454,0.000179,,,false,2024,1
passion for excellence,2024-01-01 00:00:00,157,157,1348454,0.000116,,,false,2024,1
passion for fashion,2024-01-01 00:00:00,62,62,1348454,4.6e-05,,,false,2024,1
passion for fast paced environment,2024-01-01 00:00:00,97,97,1348454,7.2e-05,,,false,2024,1
passion for fastpaced environment,2024-01-01 00:00:00,465,465,1348454,0.000345,,,false,2024,1
passion for fastpaced work,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
passion for fastpaced work environment,2024-01-01 00:00:00,116,116,1348454,8.6e-05,,,false,2024,1
passion for fitness,2024-01-01 00:00:00,121,120,1348454,8.9e-05,,,false,2024,1
passion for food,2024-01-01 00:00:00,344,344,1348454,0.000255,,,false,2024,1
passion for food and fun,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
passion for hair styling,2024-01-01 00:00:00,156,156,1348454,0.000116,,,false,2024,1
passion for hairstyling,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
passion for helping others,2024-01-01 00:00:00,212,211,1348454,0.000156,,,false,2024,1
passion for helping people,2024-01-01 00:00:00,145,144,1348454,0.000107,,,false,2024,1
passion for hospitality,2024-01-01 00:00:00,101,101,1348454,7.5e-05,,,false,2024,1
passion for learning,2024-01-01 00:00:00,228,223,1348454,0.000165,,,false,2024,1
passion for nursing,2024-01-01 00:00:00,64,64,1348454,4.7e-05,,,false,2024,1
passion for patient care,2024-01-01 00:00:00,94,94,1348454,7e-05,,,false,2024,1
passion for people,2024-01-01 00:00:00,62,62,1348454,4.6e-05,,,false,2024,1
